JDtimes,observed fluxes,observed uncertainties
57.57660699999997,28400.0,6.4
57.678765999999996,31700.0,6.4
57.69919800000025,31300.0,6.39
57.71963000000005,30700.0,6.39
57.74006200000031,30200.0,6.38
57.76049400000011,29400.0,6.38
57.92394800000011,32300.0,6.38
57.94437999999991,32400.0,6.38
57.964812000000165,32400.0,6.38
57.985243999999966,32200.0,6.38
58.00567600000022,32000.0,6.38
58.16913000000022,27900.0,6.38
58.18956200000002,22400.0,6.38
58.20999400000028,16700.0,6.37
58.23042600000008,15900.0,6.37
