JDtimes,observed fluxes,observed uncertainties
0.8785710000001927,20100.0,6.94
1.042026000000078,30500.0,6.94
1.0624579999998787,30800.0,6.94
1.082890000000134,31100.0,6.94
1.1033219999999346,31200.0,6.94
1.12375400000019,31300.0,6.94
1.1441859999999906,31200.0,6.94
1.164618000000246,31100.0,6.94
1.1850500000000466,31000.0,6.94
1.2054809999999634,30800.0,6.94
1.2259130000002187,30100.0,6.94
1.2463450000000194,29000.0,6.93
1.2667770000002747,27800.0,6.93
1.2872090000000753,27300.0,6.93
1.307640999999876,27900.0,6.93
1.3280730000001313,29000.0,6.93
1.348504999999932,30000.0,6.93
1.3689360000003035,30400.0,6.93
1.5323920000000726,30400.0,6.93
1.5528229999999894,30200.0,6.93
1.5732550000002448,30000.0,6.93
1.5936870000000454,28500.0,6.93
1.6141190000003007,24400.0,6.93
1.6345510000001013,18800.0,6.92
1.654982999999902,15300.0,6.92
