JDtimes,observed fluxes,observed uncertainties
20.672555000000102,130.181463,19.80244825
20.673236000000088,149.249091,19.65404188
20.673917000000074,182.389777,19.43631989
20.67459800000006,226.131762,19.2029172
20.675279000000046,191.367712,19.38414946
20.675960000000032,220.808398,19.22878215
20.676641000000018,265.093029,19.03032535
20.677322000000004,293.803917,18.91867717
20.67800299999999,271.73046,19.00347531
20.678683999999976,243.132579,19.12421322
20.679365999999845,263.942103,19.03504944
20.68004699999983,301.067565,18.89216119
20.680727999999817,302.889151,18.88561182
20.681408999999803,287.257944,18.943141
20.68208999999979,316.676972,18.83727991
20.682770999999775,266.17039,19.02592176
20.68345199999976,257.733935,19.06089211
20.684132999999747,226.698785,19.20019814
20.684814000000188,301.011968,18.89236171
20.685495000000174,273.393025,18.99685254
20.68617600000016,270.866241,19.00693391
20.686857000000145,268.622213,19.01596631
20.68753800000013,273.866033,18.99497569
20.688219000000117,328.824042,18.79641221
20.688900999999987,352.931893,18.71959385
20.68958100000009,343.100439,18.75026793
20.69026299999996,334.480197,18.77789509
20.690943999999945,339.743215,18.76094414
20.69162499999993,320.784905,18.82328631
20.692305999999917,279.159449,18.97419029
20.692986999999903,294.660261,18.9155172
20.69366799999989,299.829636,18.89663473
20.694348999999875,290.617093,18.93051823
20.69502999999986,256.379638,19.06661229
20.695710999999847,263.845058,19.03544871
20.696391999999832,262.885994,19.0394025
20.69707299999982,259.299629,19.05431638
20.697753999999804,267.551815,19.02030136
20.69843499999979,265.672286,19.02795549
20.699115999999776,255.428699,19.07064689
20.6997980000001,255.839144,19.06890363
20.700479000000087,249.760952,19.09500977
20.701160000000073,284.845232,18.95229873
20.70184100000006,251.506927,19.08744624
20.702522000000044,245.29335,19.11460668
20.70320300000003,214.043287,19.26256709
20.703884000000016,251.288233,19.08839074
20.704565000000002,208.206674,19.2925845
20.70524599999999,236.855777,19.15261116
20.705926999999974,219.553247,19.23497146
20.70660799999996,215.391666,19.25574888
20.707288999999946,229.581478,19.186479
20.707969999999932,235.868702,19.15714532
20.708650999999918,211.250803,19.2768252
20.709331999999904,247.298732,19.10576639
20.71001299999989,245.047204,19.11569674
20.710693999999876,210.739035,19.27945865
20.711375999999746,208.980597,19.2885562
20.712057000000186,244.857241,19.11653874
20.712738000000172,219.883469,19.23333967
20.713419000000158,204.981405,19.30953495
20.714100000000144,246.230361,19.11046711
20.71478100000013,259.705262,19.05261925
20.715462000000116,221.497748,19.22539783
20.716143000000102,212.11795,19.27237757
20.716824000000088,192.25024,19.37915389
20.717505000000074,228.67767,19.19076172
20.71818600000006,221.008389,19.22779922
20.718867000000046,246.926115,19.10740356
20.71954800000003,226.493561,19.20118147
20.720229000000018,224.331585,19.21159505
20.720910000000003,233.824726,19.16659503
20.721591999999873,243.918681,19.12070846
20.72227299999986,252.923452,19.08134837
20.722953999999845,265.121025,19.03021069
20.72363499999983,297.314873,18.90577953
20.724315999999817,271.983332,19.00246539
20.724996999999803,274.211694,18.99360619
20.72567799999979,251.46317,19.08763515
20.726358999999775,272.095494,19.00201774
20.72703999999976,271.613369,19.00394326
20.727720999999747,223.710697,19.21460424
20.728402000000187,252.620115,19.0826513
20.729083000000173,345.895475,18.74145892
20.72976400000016,253.929352,19.07703886
20.730445000000145,273.461367,18.99658117
20.73112600000013,306.690454,18.87207047
20.731807000000117,267.219928,19.02164901
20.732488999999987,231.57294,19.17710159
20.733169999999973,257.990025,19.05981383
20.73385099999996,239.980795,19.1383799
20.734531999999945,238.051464,19.14714398
20.73521299999993,229.346172,19.18759238
20.735893999999917,250.291746,19.0927048
20.736574999999903,157.89001,19.59293449
20.73725599999989,302.087405,18.88848957
20.737936999999874,204.238956,19.31347466
20.73861799999986,597.339163,18.14826865
20.739298999999846,173.410927,19.49112997
20.739979999999832,187.763092,19.40479555
20.740660999999818,231.253296,19.17860129
20.741341999999804,254.663453,19.07390456
20.74202299999979,216.687921,19.24923436
20.742703999999776,244.318363,19.11893084
20.7433860000001,221.571454,19.2250366
20.744067000000086,239.551329,19.14032466
20.744748000000072,242.986961,19.12486369
20.74542900000006,202.704645,19.32166187
20.746110000000044,233.217703,19.16941733
20.74679100000003,228.139992,19.19331756
20.747472000000016,223.726416,19.21452795
20.748153000000002,255.292611,19.0712255
20.748833999999988,274.233785,18.99351872
20.749514999999974,257.807971,19.06058026
20.75019599999996,236.89822,19.15241662
20.750876999999946,290.975435,18.9291803
20.751557999999932,260.703831,19.04845259
20.752238999999918,278.672416,18.97608616
20.752919999999904,270.631346,19.00787587
20.75360099999989,238.042932,19.14718289
20.75428299999976,276.190791,18.98579813
20.754963999999745,268.215923,19.01760972
20.755645000000186,227.152078,19.19802933
20.756326000000172,270.428432,19.00869024
20.757007000000158,287.235491,18.94322586
20.757688000000144,309.491516,18.86219925
20.75836900000013,255.556223,19.07010496
20.759050000000116,281.690445,18.96439083
20.7597310000001,275.464599,18.98865663
20.760412000000088,239.149678,19.14214662
20.761093000000074,276.399905,18.98497639
20.76177400000006,264.832439,19.03139317
20.762455000000045,270.528449,19.00828876
20.76313600000003,233.992831,19.16581474
20.763817000000017,249.413693,19.09652038
20.764498000000003,247.791368,19.10360568
20.765179999999873,228.821213,19.19008041
20.76586099999986,282.336592,18.9619032
20.766541999999845,263.275379,19.0377955
20.76722299999983,242.098041,19.12884293
20.767903999999817,255.1313,19.07191176
20.768584999999803,231.601956,19.17696556
20.76926599999979,255.059122,19.07221897
20.769946999999775,272.667538,18.99973752
20.77062799999976,287.015439,18.94405797
20.771308999999746,269.52017,19.01234294
