JDtimes,observed fluxes,observed uncertainties
50.2415960000003,23000.0,6.54
50.32332300000007,29400.0,6.54
50.343754999999874,28300.0,6.54
50.36418700000013,26300.0,6.54
50.384618000000046,24200.0,6.54
50.4050500000003,22400.0,6.54
50.4254820000001,21000.0,6.54
50.44591300000002,20500.0,6.54
50.466345000000274,19000.0,6.54
50.486777000000075,17800.0,6.54
50.507208999999875,16000.0,6.54
50.52764100000013,14300.0,6.54
50.5685040000003,31500.0,6.54
50.5889360000001,31400.0,6.54
50.609367999999904,30900.0,6.54
50.629799000000276,30400.0,6.54
50.650231000000076,29700.0,6.54
50.67066299999988,28900.0,6.54
50.69109500000013,28200.0,6.54
50.71152600000005,26600.0,6.54
50.731958000000304,22900.0,6.54
50.752390000000105,17200.0,6.54
50.772821999999906,12700.0,6.54
