JDtimes,observed fluxes,observed uncertainties
2.778736000000208,25700.0,6.89
2.7991680000000088,26200.0,6.89
2.8195989999999256,27100.0,6.89
2.840031000000181,27700.0,6.89
2.8604629999999815,27800.0,6.89
2.880895000000237,27700.0,6.89
2.9013270000000375,27600.0,6.89
2.921759000000293,27400.0,6.89
2.9421910000000935,27100.0,6.89
2.9626220000000103,26700.0,6.89
3.0034860000000663,31100.0,6.89
3.0239180000003216,30800.0,6.89
3.0443500000001222,30400.0,6.89
3.064781999999923,30000.0,6.89
3.085214000000178,28000.0,6.89
3.105645000000095,23400.0,6.89
3.1260769999998956,17700.0,6.89
3.146509000000151,14900.0,6.89
3.1669409999999516,18300.0,6.89
3.187373000000207,23700.0,6.89
3.2078050000000076,27500.0,6.88
3.228237000000263,28700.0,6.88
3.2486690000000635,28700.0,6.88
3.2690999999999804,28700.0,6.88
3.2895320000002357,28800.0,6.88
3.3099640000000363,28800.0,6.88
3.3303960000002917,28500.0,6.88
3.452987000000121,25200.0,6.88
